web-scraper-order,web-scraper-start-url,type_shoes,price,adresse,img-src
"1739391635-5089","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_3513362_uploaded_image1_1641546776.jpg"
"1739391635-5090","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets","15 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513038_uploaded_image1_1641512888.jpg"
"1739391635-5091","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Sandales Louis Vuitton","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3512974_uploaded_image1_1641510060.jpg"
"1739391635-5092","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Balenciaga","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3512637_uploaded_image1_1641495871.jpg"
"1739391635-5093","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures d'hopital","Prix sur demande","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_3512386_uploaded_image1_1641487030.jpg"
"1739391635-5094","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures en cuir","30 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3512029_uploaded_image1_1641478167.jpg"
"1739391635-5095","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3511692_uploaded_image1_1641468215.jpg"
"1739391635-5096","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Nike Air Jordan","28 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3511126_uploaded_image1_1641428629.jpg"
"1739391635-5097","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3511118_uploaded_image1_1641428391.jpg"
"1739391635-5098","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan 1","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3511029_uploaded_image1_1641423518.jpg"
"1739391635-5099","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3510607_uploaded_image1_1641403478.jpg"
"1739391635-5100","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Force","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3509839_uploaded_image1_1641380780.jpg"
"1739391635-5101","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Alexander homme","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3509815_uploaded_image1_1641379838.jpg"
"1739391635-5102","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3509194_uploaded_image1_1641335556.jpg"
"1739391635-5103","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3508656_uploaded_image1_1641314459.jpg"
"1739391635-5104","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3508652_uploaded_image1_1641314375.jpg"
"1739391635-5105","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","12 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3507968_uploaded_image1_1641294286.jpg"
"1739391635-5106","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Sandales homme","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3507965_uploaded_image1_1641294243.jpg"
"1739391635-5107","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Force One","18 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3507910_uploaded_image1_1641292427.jpg"
"1739391635-5108","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Jordan","13 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3507151_uploaded_image1_1641239562.jpg"
"1739391635-5109","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3506106_uploaded_image1_1641203941.jpg"
"1739391635-5110","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Air  Force","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3505932_uploaded_image1_1641197048.jpg"
"1739391635-5111","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures All Star Converse","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3505928_uploaded_image1_1641196960.jpg"
"1739391635-5112","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Force","16 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3505926_uploaded_image1_1641196890.jpg"
"1739391635-5113","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Alexander","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3505924_uploaded_image1_1641196809.jpg"
"1739391635-5114","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike React","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3505810_uploaded_image1_1641170863.jpg"
"1739391635-5115","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Kyrie 6","25 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3505542_uploaded_image1_1641151707.jpg"
"1739391635-5116","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Kyrie 6","25 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3505537_uploaded_image1_1641151577.jpg"
"1739391635-5117","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3505051_uploaded_image1_1641124593.jpg"
"1739391635-5118","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Berluti","Prix sur demande","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_3504302_uploaded_image1_1641045117.jpg"
"1739391635-5119","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465636_uploaded_image1_1638499119.jpg"
"1739391635-5120","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465637_uploaded_image1_1638499181.jpg"
"1739391635-5121","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465632_uploaded_image1_1638498921.jpg"
"1739391635-5122","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures timberland","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465638_uploaded_image1_1638499269.jpg"
"1739391635-5123","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465634_uploaded_image1_1638499065.jpg"
"1739391635-5124","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 900CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3465633_uploaded_image1_1638498996.jpg"
"1739391643-5125","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542965_uploaded_image2_1643383999.jpeg"
"1739391643-5126","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Air Force","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542877_uploaded_image1_1643380066.jpg"
"1739391643-5127","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Skechers Sport","30 000CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542731_uploaded_image1_1643374498.jpg"
"1739391643-5128","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3542666_uploaded_image1_1643371523.jpg"
"1739391643-5129","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541855_uploaded_image1_1643311500.jpg"
"1739391643-5130","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Nike Drunk Low","27 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541535_uploaded_image1_1643298052.jpg"
"1739391643-5131","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","25 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541415_uploaded_image1_1643293166.jpg"
"1739391643-5132","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","17 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541384_uploaded_image1_1643292213.jpg"
"1739391643-5133","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541372_uploaded_image1_1643291999.jpg"
"1739391643-5134","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541349_uploaded_image1_1643291323.jpg"
"1739391643-5135","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541315_uploaded_image1_1643289908.jpg"
"1739391643-5136","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","Prix sur demande","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3541286_uploaded_image1_1643289239.jpg"
"1739391643-5137","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins Levis","15 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3540140_uploaded_image1_1643212796.jpg"
"1739391643-5138","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502704_uploaded_image1_1640871039.jpg"
"1739391643-5139","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins  marron","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3502702_uploaded_image1_1640870940.jpg"
"1739391643-5140","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","12 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3539744_uploaded_image1_1643198092.jpg"
"1739391643-5141","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Ballenciaga","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3539587_uploaded_image1_1643192462.jpg"
"1739391643-5142","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins Calvin Klein","25 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3539208_uploaded_image1_1643148852.jpg"
"1739391643-5143","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Sport","15 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3538645_uploaded_image1_1643121723.jpg"
"1739391643-5144","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Adidas  Stan Smith","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3538419_uploaded_image1_1643113271.jpg"
"1739391643-5145","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3538059_uploaded_image1_1643097418.jpg"
"1739391643-5146","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537874_uploaded_image1_1643071469.jpg"
"1739391643-5147","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Homme","9 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537866_uploaded_image1_1643070467.jpg"
"1739391643-5148","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Ngaay - cuir","9 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537865_uploaded_image1_1643070378.jpg"
"1739391643-5149","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","3 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537695_uploaded_image1_1643059912.jpg"
"1739391643-5150","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537690_uploaded_image1_1643059511.jpg"
"1739391643-5151","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Nike","140 000CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_3537377_uploaded_image1_1643038874.jpg"
"1739391643-5152","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Babouches marocaines super royal","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3536498_uploaded_image1_1642965489.jpg"
"1739391643-5153","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Babouche talons crêpes homme","11 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3536491_uploaded_image1_1642965105.jpg"
"1739391643-5154","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Boots","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3536045_uploaded_image1_1642929001.jpg"
"1739391643-5155","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Adidas","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535909_uploaded_image1_1642897337.jpg"
"1739391643-5156","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535592_uploaded_image1_1642875257.jpg"
"1739391643-5157","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3535587_uploaded_image1_1642875136.jpg"
"1739391643-5158","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Vans","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3534985_uploaded_image1_1642844745.jpg"
"1739391643-5159","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","27 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534808_uploaded_image1_1642819209.jpg"
"1739391643-5160","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures cuir","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534716_uploaded_image1_1642808858.jpg"
"1739391643-5161","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Sandales Orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534682_uploaded_image1_1642806472.jpg"
"1739391643-5162","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534681_uploaded_image1_1642806379.jpg"
"1739391643-5163","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534680_uploaded_image1_1642806287.jpg"
"1739391643-5164","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534679_uploaded_image1_1642806228.jpg"
"1739391643-5165","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Sandales Orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3534677_uploaded_image1_1642806178.jpg"
"1739391643-5166","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","20 000CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_3533517_uploaded_image1_1642758168.jpg"
"1739391643-5167","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495970_uploaded_image1_1640293311.jpg"
"1739391643-5168","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3495971_uploaded_image1_1640293422.jpg"
"1739391643-5169","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Berluti","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3532754_uploaded_image2_1642695165.jpeg"
"1739391643-5170","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","20 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3532442_uploaded_image2_1642685434.jpeg"
"1739391643-5171","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Timberland","30 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_3532436_uploaded_image1_1642685155.jpg"
"1739391643-5172","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","7 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531975_uploaded_image1_1642670741.jpg"
"1739391643-5173","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","25 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531634_uploaded_image1_1642633162.jpg"
"1739391643-5174","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Sandales","12 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3531632_uploaded_image2_1642633071.jpeg"
"1739391643-5175","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Balenciaga","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527102_uploaded_image1_1642356224.jpg"
"1739391643-5176","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan 13","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527044_uploaded_image1_1642352422.jpg"
"1739391643-5177","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets hommes","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3529982_uploaded_image3_1642537860.jpeg"
"1739391643-5178","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Moule perforée Gucci noir","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3529432_uploaded_image1_1642512416.jpg"
"1739391643-5179","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets homme","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490782_uploaded_image1_1639945427.jpg"
"1739391643-5180","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Boots en cuir","40 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490792_uploaded_image1_1639945970.jpg"
"1739391643-5181","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets coupés - cuir","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3490787_uploaded_image1_1639945586.jpg"
"1739391643-5182","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Timberland","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3529330_uploaded_image1_1642508783.jpg"
"1739391643-5183","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins Homme","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528832_uploaded_image1_1642467516.jpg"
"1739391643-5184","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Tennis Stan Smith","16 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_3528830_uploaded_image1_1642466900.jpg"
"1739391643-5185","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Off White","35 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528550_uploaded_image1_1642447030.jpg"
"1739391643-5186","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mules perforées Gucci","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3528533_uploaded_image1_1642445802.jpg"
"1739391643-5187","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3527753_uploaded_image1_1642414913.jpg"
"1739391643-5188","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","20 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527511_uploaded_image1_1642396699.jpg"
"1739391643-5189","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Yeezy Boost 700 V2","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527492_uploaded_image1_1642384645.jpg"
"1739391643-5190","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Nike Air Max Plus 3","25 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527491_uploaded_image1_1642384372.jpg"
"1739391643-5191","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527327_uploaded_image1_1642371710.jpg"
"1739391643-5192","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3527187_uploaded_image1_1642361074.jpg"
"1739391643-5193","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3527164_uploaded_image1_1642360050.jpg"
"1739391643-5194","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527162_uploaded_image1_1642359994.jpg"
"1739391643-5195","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3527161_uploaded_image1_1642359975.jpg"
"1739391643-5196","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Balenciaga","25 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3527055_uploaded_image1_1642352986.jpg"
"1739391643-5197","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","95 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526768_uploaded_image1_1642336740.jpg"
"1739391643-5198","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Yeezy","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526671_uploaded_image1_1642331151.jpg"
"1739391643-5199","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Air force One","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3526490_uploaded_image1_1642303685.jpg"
"1739391643-5200","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Jordan","120 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526467_uploaded_image1_1642298102.jpg"
"1739391643-5201","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures Timberland","17 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526292_uploaded_image1_1642282491.jpg"
"1739391643-5202","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Sandales Adidas","7 000CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3526239_uploaded_image1_1642279487.jpg"
"1739391643-5203","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Adidas Yeezy","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526129_uploaded_image2_1642271288.jpeg"
"1739391643-5204","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Mocassins homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3526076_uploaded_image1_1642268055.jpg"
"1739391643-5205","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Versace Trigreca","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3525873_uploaded_image1_1642258520.jpg"
"1739391643-5206","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Puma","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3525796_uploaded_image1_1642255229.jpg"
"1739391643-5207","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Chaussures homme","45 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3525776_uploaded_image1_1642254508.jpg"
"1739391643-5208","https://sn.coinafrique.com/categorie/chaussures-homme?page=58","Baskets Nike Air Force One","20 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3525758_uploaded_image2_1642253784.jpeg"
"1739391653-5209","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","14 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3568377_uploaded_image2_1644924901.jpeg"
"1739391653-5210","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","10 000CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3568197_uploaded_image1_1644919544.jpg"
"1739391653-5211","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3566687_uploaded_image1_1644806978.jpg"
"1739391653-5212","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets homme","20 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3566538_uploaded_image1_1644789019.jpg"
"1739391653-5213","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Chaussures homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565670_uploaded_image1_1644712661.jpg"
"1739391653-5214","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Mocassins homme","15 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565385_uploaded_image1_1644688804.jpg"
"1739391653-5215","https://sn.coinafrique.com/categorie/chaussures-homme?page=57","Baskets Air Jordan","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3565154_uploaded_image1_1644676140.jpg"
